Rk,Player,Age,Team_adv,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Season,RookieSeason,Team_sl,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Impact_PC1
406.0,Robert Williams,21.0,BOS,C,32.0,2.0,283.0,18.8,0.703,0.0,0.294,10.2,20.4,15.3,3.3,1.5,12.5,14.8,10.3,0.5,0.6,1.2,0.201,-1.7,3.4,1.8,0.3,,2018-19,2018-19,BOS,1,6.8,4.0,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.8959675399111189
414.0,Deonte Burton,25.0,OKC,SG,32.0,0.0,240.0,7.0,0.47,0.329,0.146,1.7,10.7,6.0,5.0,1.2,2.8,9.3,16.3,-0.2,0.3,0.1,0.027,-4.9,0.6,-4.3,-0.1,,2018-19,2018-19,OKC,5,20.7,10.6,3.8,6.4,0.594,1.0,1.6,0.625,2.0,2.8,0.714,0.6,5.2,5.8,3.0,1.6,1.6,3.4,2.2,-0.3230322990411067
417.0,Isaiah Hartenstein,20.0,HOU,PF,28.0,0.0,221.0,10.0,0.562,0.146,0.341,10.3,13.3,11.8,9.4,1.6,4.6,21.6,11.8,0.2,0.3,0.5,0.101,-5.1,1.2,-3.9,-0.1,,2018-19,2018-19,HOU,4,21.9,10.3,3.0,5.8,0.522,0.0,0.3,0.0,4.3,5.5,0.773,2.3,5.8,8.0,1.0,1.0,2.3,2.8,3.8,0.2667025831919556
423.0,Jacob Evans,21.0,GSW,SG,30.0,1.0,204.0,3.5,0.374,0.283,0.019,3.3,9.5,6.5,13.7,1.2,1.2,17.1,13.5,-0.3,0.2,-0.1,-0.03,-6.9,-1.2,-8.2,-0.3,,2018-19,2018-19,GOS,3,22.1,5.3,2.3,8.0,0.292,0.3,4.0,0.083,0.3,0.7,0.5,0.3,2.7,3.0,0.7,0.3,0.7,1.3,1.3,-1.2000762716752131
425.0,Khyri Thomas,22.0,DET,SG,26.0,0.0,195.0,6.2,0.413,0.507,0.159,2.2,9.3,5.6,6.0,1.8,2.2,5.1,17.2,-0.2,0.2,0.0,0.005,-4.9,-0.1,-5.0,-0.2,,2018-19,2018-19,DET,4,28.7,9.5,3.5,8.8,0.4,1.3,2.8,0.455,1.3,1.8,0.714,0.5,1.5,2.0,1.3,1.5,0.0,1.0,1.5,-0.5456981363359681
444.0,Chimezie Metu,21.0,SAS,PF,29.0,0.0,145.0,6.4,0.389,0.034,0.293,6.8,20.1,13.5,12.0,2.0,1.2,18.6,24.4,-0.5,0.2,-0.3,-0.099,-7.3,-1.4,-8.7,-0.2,,2018-19,2018-19,SAS,2,23.7,12.5,6.0,11.0,0.545,0.0,0.5,0.0,0.5,1.0,0.5,2.5,4.0,6.5,2.0,0.5,0.5,3.5,4.5,-1.3397708465810143
49.0,De'Andre Hunter,22.0,ATL,SF,63.0,62.0,2018.0,8.6,0.521,0.445,0.211,2.3,13.1,7.6,8.0,1.0,0.7,12.1,17.5,-0.4,0.5,0.1,0.002,-2.9,-1.8,-4.7,-1.4,,2019-20,2019-20,ATL,1,20.7,6.0,2.0,8.0,0.25,1.0,3.0,0.333,1.0,2.0,0.5,1.0,2.0,3.0,1.0,0.0,1.0,4.0,2.0,-0.3533504067388026
60.0,Kendrick Nunn,24.0,MIA,PG,67.0,67.0,1962.0,12.9,0.534,0.428,0.109,1.2,8.7,5.1,18.5,1.4,0.8,10.6,24.1,0.4,1.6,2.0,0.049,-1.0,-1.3,-2.3,-0.1,ROY-2,2019-20,2019-20,MIA,4,29.6,21.0,8.5,15.5,0.548,2.0,6.0,0.333,2.0,2.0,1.0,1.5,3.5,5.0,6.3,1.5,0.3,2.5,3.8,0.3985547753142761
119.0,Coby White,19.0,CHI,PG,65.0,1.0,1674.0,11.9,0.506,0.475,0.163,1.8,14.0,7.6,16.5,1.4,0.3,11.4,24.4,-0.5,1.4,0.9,0.026,-1.3,-1.6,-2.9,-0.4,ROY-5,2019-20,2019-20,CHI,5,30.8,15.0,5.6,16.6,0.337,0.6,6.0,0.1,3.2,4.4,0.727,0.2,5.4,5.6,4.8,1.4,0.0,3.8,1.8,0.1659293798492711
122.0,Eric Paschall,23.0,GSW,PF,60.0,26.0,1654.0,14.5,0.571,0.202,0.331,5.2,13.1,9.0,12.7,0.9,0.7,11.4,21.4,1.6,0.5,2.1,0.062,-0.7,-2.0,-2.7,-0.3,ROY-6,2019-20,2019-20,GOS,1,25.3,12.0,4.0,9.0,0.444,1.0,4.0,0.25,3.0,4.0,0.75,1.0,4.0,5.0,4.0,0.0,0.0,3.0,0.0,0.5378171904670831
146.0,Tyler Herro,20.0,MIA,SG,55.0,8.0,1508.0,12.5,0.55,0.472,0.158,1.2,14.9,8.3,12.7,1.1,0.6,11.4,22.3,0.2,1.3,1.6,0.05,-0.4,-1.2,-1.6,0.1,,2019-20,2019-20,MIA,4,29.6,19.8,6.3,15.0,0.417,2.5,7.5,0.333,4.8,5.0,0.95,0.5,4.0,4.5,4.3,1.5,0.0,2.5,0.5,0.4386144988645052
160.0,Rui Hachimura,21.0,WAS,PF,48.0,48.0,1444.0,13.5,0.535,0.16,0.257,5.7,17.0,11.1,8.8,1.2,0.5,8.0,19.0,1.3,0.5,1.8,0.06,-1.2,-2.0,-3.2,-0.4,,2019-20,2019-20,WAS,3,31.6,19.3,7.0,14.0,0.5,0.7,2.0,0.333,4.7,5.3,0.875,2.3,4.7,7.0,0.7,0.3,1.7,2.7,3.3,0.4082255278788725
184.0,Brandon Clarke,23.0,MEM,PF,58.0,4.0,1300.0,20.9,0.663,0.134,0.234,7.6,20.1,14.0,9.5,1.1,3.2,9.4,18.7,3.4,1.6,5.0,0.183,2.4,0.7,3.1,1.7,ROY-4,2019-20,2019-20,MEM,6,22.0,14.7,5.3,9.7,0.552,0.8,1.5,0.556,3.2,4.2,0.76,3.0,6.8,9.8,2.0,0.3,1.8,1.0,1.5,2.092334756776963
187.0,Matisse Thybulle,22.0,PHI,SG,65.0,14.0,1287.0,10.0,0.539,0.592,0.155,3.8,5.4,4.6,8.0,3.5,3.1,15.3,11.2,0.3,2.0,2.3,0.086,-2.8,3.1,0.3,0.8,,2019-20,2019-20,PHL,5,26.1,11.6,3.6,8.4,0.429,2.2,5.6,0.393,2.2,2.4,0.917,0.6,3.2,3.8,2.0,2.0,1.2,2.4,2.4,0.5911264956778134
189.0,Jordan Poole,20.0,GSW,SG,57.0,14.0,1274.0,7.2,0.454,0.528,0.237,0.7,9.6,5.0,15.8,1.3,0.7,11.8,21.1,-1.6,0.4,-1.2,-0.047,-4.4,-2.2,-6.6,-1.5,,2019-20,2019-20,GOS,4,28.9,17.8,6.0,15.0,0.4,2.0,7.5,0.267,3.8,4.8,0.789,0.3,2.5,2.8,1.8,2.3,0.3,3.5,1.8,-0.8527711182882108
208.0,Terence Davis,22.0,TOR,SG,72.0,4.0,1209.0,13.8,0.588,0.555,0.135,4.5,16.0,10.3,14.2,1.5,1.1,14.1,19.0,1.2,1.9,3.1,0.122,0.1,0.7,0.8,0.8,ROY-6,2019-20,2019-20,TOR,1,29.5,22.0,8.0,13.0,0.615,5.0,7.0,0.714,1.0,2.0,0.5,0.0,5.0,5.0,3.0,1.0,1.0,2.0,6.0,1.079859410264266
208.0,Terence Davis,22.0,TOR,SG,72.0,4.0,1209.0,13.8,0.588,0.555,0.135,4.5,16.0,10.3,14.2,1.5,1.1,14.1,19.0,1.2,1.9,3.1,0.122,0.1,0.7,0.8,0.8,ROY-6,2019-20,2019-20,TOR,3,28.1,18.3,7.3,14.7,0.5,3.3,8.0,0.417,0.3,0.7,0.5,0.7,5.3,6.0,5.0,1.3,1.0,1.7,4.0,1.079859410264266
208.0,Terence Davis,22.0,TOR,SG,72.0,4.0,1209.0,13.8,0.588,0.555,0.135,4.5,16.0,10.3,14.2,1.5,1.1,14.1,19.0,1.2,1.9,3.1,0.122,0.1,0.7,0.8,0.8,ROY-6,2019-20,2019-20,TOR,2,27.5,16.5,7.0,15.5,0.452,2.5,8.5,0.294,0.0,0.0,0.0,1.0,5.5,6.5,6.0,1.5,1.0,1.5,3.0,1.079859410264266
225.0,Darius Bazley,19.0,OKC,PF,61.0,9.0,1130.0,9.6,0.497,0.445,0.196,3.0,20.5,12.0,5.1,1.0,3.1,11.6,15.1,-0.5,1.5,1.0,0.041,-2.1,0.5,-1.6,0.1,,2019-20,2019-20,OKC,4,21.7,4.8,2.0,5.5,0.364,0.8,1.8,0.429,0.0,0.5,0.0,0.8,3.8,4.5,1.3,0.8,1.3,1.8,2.3,0.1836318335169551
232.0,Jaxson Hayes,19.0,NOP,C,64.0,14.0,1080.0,17.6,0.689,0.015,0.734,9.5,16.0,12.7,7.2,1.1,4.3,13.4,15.0,2.8,1.1,3.9,0.171,-0.9,0.6,-0.3,0.5,,2019-20,2019-20,NOP,4,24.3,16.3,6.8,10.8,0.628,0.3,0.3,1.0,2.5,4.5,0.556,3.5,3.8,7.3,0.3,0.3,1.3,0.3,5.3,1.4775158218437334
237.0,Grant Williams,21.0,BOS,PF,69.0,5.0,1043.0,7.9,0.505,0.455,0.256,6.1,12.1,9.1,8.5,1.4,3.2,17.6,11.6,0.1,1.4,1.6,0.071,-4.1,1.4,-2.7,-0.2,,2019-20,2019-20,BOS,5,24.1,13.0,4.2,9.0,0.467,1.4,3.8,0.368,3.2,4.2,0.762,2.2,3.8,6.0,1.8,1.0,0.6,1.4,3.4,0.0890829094739113
245.0,Ky Bowman,22.0,GSW,PG,45.0,12.0,1015.0,9.1,0.494,0.333,0.128,2.5,10.7,6.5,19.4,2.1,0.9,17.1,17.2,-0.6,0.6,-0.1,-0.003,-4.0,-0.3,-4.3,-0.6,,2019-20,2019-20,GOS,4,15.0,2.3,1.0,4.5,0.222,0.3,1.8,0.143,0.0,0.0,0.0,0.0,1.8,1.8,2.0,0.8,0.0,1.3,2.0,-0.3013531763109233
270.0,Cody Martin,24.0,CHO,SF,48.0,3.0,903.0,10.5,0.505,0.372,0.314,4.4,15.1,9.6,15.7,2.2,0.9,15.7,13.6,0.2,0.8,1.0,0.052,-3.1,1.0,-2.1,0.0,,2019-20,2019-20,CHA,5,23.1,8.6,2.8,6.0,0.467,1.2,3.0,0.4,1.8,2.6,0.692,0.4,3.2,3.6,1.8,1.4,0.6,3.0,1.2,0.2527979495931135
289.0,Luguentz Dort,20.0,OKC,SF,36.0,28.0,820.0,7.6,0.506,0.463,0.243,3.3,7.5,5.5,4.6,1.8,0.4,8.4,14.1,0.1,0.8,0.8,0.049,-4.1,0.4,-3.7,-0.4,,2019-20,2019-20,OKC,5,18.3,8.6,3.4,7.0,0.486,0.6,2.6,0.231,1.2,2.2,0.545,0.4,1.4,1.8,0.6,0.8,0.0,1.2,2.6,-0.1244997361286191
300.0,Sekou Doumbouya,19.0,DET,PF,38.0,19.0,754.0,6.2,0.474,0.415,0.195,3.0,14.9,8.9,3.6,1.3,0.9,12.0,16.9,-0.8,0.5,-0.3,-0.02,-5.2,-1.4,-6.7,-0.9,,2019-20,2019-20,DET,1,13.4,9.0,3.0,7.0,0.429,1.0,4.0,0.25,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,-0.8156733429686563
306.0,Bruno Fernando,21.0,ATL,C,56.0,13.0,713.0,11.9,0.542,0.186,0.256,10.0,20.0,15.0,9.9,1.2,2.0,15.9,15.3,0.4,0.4,0.8,0.055,-3.2,-0.9,-4.1,-0.4,,2019-20,2019-20,ATL,3,26.8,4.3,1.7,5.3,0.313,0.0,0.7,0.0,1.0,1.3,0.75,0.7,3.0,3.7,1.0,1.3,3.3,1.0,4.3,0.1835279253538269
319.0,Daniel Gafford,21.0,CHI,C,43.0,7.0,609.0,16.2,0.686,0.0,0.448,9.0,10.3,9.6,5.2,1.0,8.7,15.3,13.3,1.1,0.8,1.9,0.146,-2.8,1.5,-1.3,0.1,,2019-20,2019-20,CHI,5,24.9,13.8,5.6,8.2,0.683,0.0,0.0,0.0,2.6,4.0,0.65,2.6,5.2,7.8,0.6,0.6,2.8,1.0,4.2,1.1690622253872378
322.0,Nickeil Alexander-Walker,21.0,NOP,SG,47.0,1.0,591.0,8.9,0.473,0.5,0.139,1.6,13.5,7.5,21.1,1.3,1.1,16.1,23.3,-0.7,0.4,-0.2,-0.02,-3.2,-1.4,-4.6,-0.4,,2019-20,2019-20,NOP,4,30.4,24.3,8.3,20.0,0.413,3.3,8.0,0.406,4.5,5.8,0.783,0.8,4.0,4.8,6.0,2.8,0.8,4.0,3.3,-0.4199877829926072
323.0,Jordan McLaughlin,23.0,MIN,PG,30.0,2.0,590.0,16.3,0.587,0.427,0.219,1.2,7.8,4.4,31.0,2.7,0.6,13.7,15.8,1.1,0.4,1.6,0.13,0.3,0.0,0.3,0.3,,2019-20,2019-20,MIN,7,26.0,9.9,3.4,9.3,0.369,1.3,4.1,0.31,1.7,2.1,0.8,0.9,3.0,3.9,5.0,1.4,0.3,2.0,1.6,1.2541583391832958
324.0,Nassir Little,19.0,POR,PF,48.0,5.0,573.0,9.6,0.505,0.391,0.291,5.7,13.9,9.9,5.0,1.1,2.1,8.1,13.7,0.3,0.3,0.6,0.047,-2.9,-0.6,-3.5,-0.2,,2019-20,2019-20,POR,4,17.6,3.3,1.5,4.5,0.333,0.3,1.8,0.143,0.0,0.0,0.0,1.0,2.3,3.3,0.5,0.0,0.3,0.8,1.5,0.0333622708171707
340.0,Kelan Martin,24.0,MIN,SF,31.0,4.0,495.0,9.2,0.506,0.53,0.171,2.5,18.6,10.2,6.8,0.7,1.5,9.3,17.8,-0.1,0.3,0.2,0.023,-3.3,-1.0,-4.3,-0.3,,2019-20,2019-20,MIN,7,21.8,12.9,4.6,9.4,0.485,2.0,5.0,0.4,1.7,2.0,0.857,0.9,5.7,6.6,1.0,0.9,0.1,0.7,2.4,-0.1779168507148873
341.0,Naz Reid,20.0,MIN,C,30.0,11.0,495.0,15.3,0.505,0.399,0.218,7.0,19.9,13.2,11.2,1.8,3.7,7.6,24.0,0.2,0.6,0.8,0.074,-1.6,-0.3,-1.9,0.0,,2019-20,2019-20,MIN,7,18.6,11.9,4.3,9.3,0.462,1.1,3.0,0.381,2.1,2.4,0.882,2.0,3.4,5.4,2.0,0.3,0.7,2.1,1.7,0.7251747551554338
350.0,Javonte Green,26.0,BOS,SG,48.0,2.0,468.0,13.1,0.564,0.262,0.333,5.6,15.6,10.6,7.7,2.5,1.6,13.7,15.3,0.4,0.8,1.1,0.113,-2.1,1.4,-0.7,0.2,,2019-20,2019-20,BOS,5,22.6,10.8,3.8,7.6,0.5,0.2,1.0,0.2,3.0,3.6,0.833,2.0,2.8,4.8,2.8,1.8,0.0,1.6,1.8,0.8480700629676109
356.0,Anzejs Pasecniks,24.0,WAS,C,27.0,0.0,437.0,11.3,0.551,0.026,0.5,10.1,16.9,13.4,5.7,1.0,2.4,14.5,15.8,0.3,0.2,0.5,0.054,-4.1,-1.5,-5.6,-0.4,,2019-20,2019-20,WAS,4,12.5,4.0,1.5,5.3,0.286,0.0,0.8,0.0,1.0,3.5,0.286,2.3,3.0,5.3,0.5,0.0,0.3,1.5,4.3,-0.0051527124338723
372.0,Admiral Schofield,22.0,WAS,PF,33.0,2.0,368.0,6.1,0.502,0.663,0.163,2.0,12.4,7.0,5.3,1.0,0.9,6.6,11.9,0.1,0.1,0.1,0.017,-4.3,-1.2,-5.5,-0.3,,2019-20,2019-20,WAS,5,18.0,6.8,2.0,5.2,0.385,0.4,1.8,0.222,2.4,2.4,1.0,0.4,2.8,3.2,0.8,0.0,0.2,0.8,1.8,-0.5461448429575041
376.0,Terance Mann,23.0,LAC,SF,41.0,6.0,362.0,10.6,0.545,0.253,0.342,2.9,12.6,7.9,19.3,1.4,1.2,16.5,12.6,0.4,0.4,0.8,0.106,-2.7,1.2,-1.5,0.0,,2019-20,2019-20,LAC,3,27.5,8.7,4.0,6.7,0.6,0.3,1.7,0.2,0.3,1.0,0.333,3.0,8.3,11.3,5.7,1.0,0.7,4.0,2.7,0.5570974293091446
380.0,Carsen Edwards,21.0,BOS,SG,37.0,0.0,351.0,6.9,0.444,0.594,0.148,1.9,12.4,7.2,9.3,1.7,1.1,9.9,18.4,-0.3,0.4,0.1,0.014,-4.4,-0.2,-4.6,-0.2,,2019-20,2019-20,BOS,5,23.3,19.4,6.8,14.2,0.479,4.2,9.0,0.467,1.6,2.0,0.8,0.6,3.2,3.8,1.4,1.0,0.2,1.4,2.2,-0.4164087775665197
381.0,Chris Silva,23.0,MIA,PF,44.0,0.0,346.0,17.3,0.651,0.038,0.705,20.2,20.6,20.4,9.9,1.3,6.0,23.8,17.1,0.7,0.5,1.3,0.178,-3.1,0.8,-2.3,0.0,,2019-20,2019-20,MIA,4,17.2,5.0,1.5,3.0,0.5,0.0,0.0,0.0,2.0,3.0,0.667,2.8,3.3,6.0,1.5,0.5,0.3,0.8,2.8,1.30016808329616
391.0,Chris Clemons,22.0,HOU,SG,33.0,0.0,291.0,13.1,0.548,0.754,0.077,1.4,9.4,5.4,14.3,1.4,1.8,11.5,23.6,0.1,0.2,0.4,0.058,0.3,-1.3,-1.0,0.1,,2019-20,2019-20,HOU,5,27.5,20.2,6.2,16.0,0.388,4.8,11.4,0.421,3.0,3.8,0.789,0.8,3.6,4.4,2.0,1.6,0.2,2.2,3.0,0.574670027042597
409.0,Wenyen Gabriel,22.0,2TM,PF,30.0,1.0,235.0,9.6,0.546,0.417,0.458,9.5,13.9,11.7,4.4,2.2,2.6,21.7,13.4,0.0,0.2,0.2,0.048,-3.7,-0.1,-3.8,-0.1,,2019-20,2019-20,SAC,4,25.1,13.5,4.3,9.0,0.472,2.3,4.8,0.474,2.8,5.5,0.5,1.5,5.3,6.8,0.3,0.3,2.0,1.5,4.3,0.0098703738297401
410.0,Justin James,23.0,SAC,SF,36.0,0.0,232.0,11.0,0.477,0.345,0.25,2.8,12.9,7.8,11.2,1.3,3.7,7.9,18.9,-0.1,0.2,0.1,0.028,-1.4,0.0,-1.4,0.0,,2019-20,2019-20,SAC,3,23.9,11.3,4.3,7.7,0.565,0.7,2.0,0.333,2.0,2.3,0.857,0.3,3.3,3.7,2.0,0.7,0.7,1.0,2.3,0.2479594609213433
11.0,Scottie Barnes,20.0,TOR,PF,74.0,74.0,2617.0,16.3,0.552,0.207,0.231,7.7,15.8,11.5,14.7,1.5,2.1,11.7,19.0,3.7,2.9,6.6,0.122,0.5,0.4,0.9,1.9,ROY-1,2021-22,2021-22,TOR,4,27.3,15.5,5.3,12.8,0.412,0.8,2.8,0.273,4.3,5.8,0.739,2.5,4.3,6.8,3.3,1.0,2.0,1.8,3.5,1.2743662611291302
25.0,Franz Wagner,20.0,ORL,SF,79.0,79.0,2429.0,14.7,0.559,0.278,0.225,3.6,11.9,7.7,15.7,1.4,1.3,10.0,21.2,2.1,1.9,4.0,0.079,-0.4,-0.3,-0.7,0.8,ROY-5,2021-22,2021-22,ORL,4,21.5,8.0,3.3,7.3,0.448,0.5,3.3,0.154,1.0,1.5,0.667,1.0,2.8,3.8,1.0,1.3,0.3,1.8,1.8,0.8148608703271772
39.0,Evan Mobley,20.0,CLE,PF,69.0,69.0,2331.0,16.1,0.549,0.111,0.304,6.9,19.8,13.5,11.6,1.2,4.4,12.4,20.4,1.5,3.7,5.2,0.107,-0.9,1.5,0.6,1.5,ROY-2,2021-22,2021-22,CLE,3,28.9,11.3,5.0,14.3,0.349,0.3,2.7,0.125,1.0,2.0,0.5,2.7,5.0,7.7,3.0,0.7,1.7,3.3,4.3,1.1646569451237885
68.0,Jalen Green,19.0,HOU,SG,67.0,67.0,2138.0,12.5,0.547,0.48,0.247,1.7,10.0,5.8,13.1,1.0,0.8,11.3,23.7,0.5,0.2,0.7,0.015,-0.5,-2.4,-2.9,-0.5,ROY-4,2021-22,2021-22,HOU,3,24.1,20.3,6.3,12.3,0.514,3.3,6.3,0.526,4.3,4.7,0.929,0.3,4.0,4.3,2.0,0.3,0.0,2.3,2.3,0.1612855619509079
75.0,Ayo Dosunmu,22.0,CHI,SG,77.0,40.0,2110.0,11.2,0.596,0.348,0.146,1.4,9.9,5.7,16.5,1.4,1.2,15.9,14.1,1.7,1.3,3.0,0.069,-1.9,-0.1,-2.0,0.0,,2021-22,2021-22,CHI,5,26.1,12.6,5.0,11.8,0.424,0.2,2.4,0.083,2.4,3.0,0.8,0.6,3.8,4.4,1.6,1.2,0.2,1.6,2.2,0.3898339287423291
77.0,Cade Cunningham,20.0,DET,SG,64.0,64.0,2088.0,13.1,0.504,0.352,0.163,2.9,16.2,9.2,29.1,1.8,1.9,17.5,27.5,-2.4,1.9,-0.5,-0.011,-1.1,-0.5,-1.6,0.2,ROY-3,2021-22,2021-22,DET,3,27.7,18.7,7.0,16.3,0.429,4.3,8.7,0.5,0.3,0.7,0.5,1.0,4.7,5.7,2.3,1.7,1.3,4.0,3.7,0.2108384140575855
81.0,Davion Mitchell,23.0,SAC,PG,75.0,19.0,2076.0,10.8,0.489,0.38,0.101,1.7,7.0,4.4,22.5,1.3,1.0,11.5,20.6,-0.5,0.6,0.1,0.003,-2.1,-1.7,-3.8,-0.9,,2021-22,2021-22,SAC,5,24.8,10.8,4.4,10.4,0.423,1.6,3.4,0.471,0.4,1.4,0.286,0.4,1.0,1.4,5.8,1.0,0.2,1.4,2.4,-0.1020581047449221
128.0,Corey Kispert,22.0,WAS,SF,77.0,36.0,1801.0,10.9,0.586,0.623,0.121,3.3,9.4,6.4,6.7,1.0,1.0,8.5,14.6,1.6,0.7,2.3,0.061,-0.8,-1.5,-2.3,-0.1,,2021-22,2021-22,WAS,4,26.6,9.5,3.8,10.5,0.357,1.8,6.0,0.292,0.3,0.8,0.333,0.5,2.0,2.5,0.5,0.5,0.5,2.3,2.8,0.3039555833005988
145.0,Josh Giddey,19.0,OKC,SF,54.0,54.0,1700.0,13.3,0.478,0.318,0.118,5.8,19.8,12.7,32.3,1.5,1.1,19.5,22.2,-1.3,1.7,0.4,0.01,-1.2,0.3,-0.9,0.5,,2021-22,2021-22,OKC,1,5.1,2.0,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3845963251927565
173.0,Chris Duarte,24.0,IND,SG,55.0,39.0,1541.0,12.3,0.537,0.411,0.18,2.9,13.6,8.2,10.9,1.8,0.6,11.8,21.1,0.2,0.7,0.9,0.029,-1.2,-1.1,-2.3,-0.1,,2021-22,2021-22,IND,4,27.0,18.3,6.5,14.3,0.456,3.5,7.3,0.483,1.8,1.8,1.0,0.5,3.5,4.0,3.8,2.5,1.8,3.3,2.3,0.2648565877293343
178.0,Alperen Sengun,19.0,HOU,C,72.0,13.0,1489.0,16.0,0.552,0.223,0.442,10.1,18.9,14.5,19.1,1.9,4.1,18.8,22.0,0.8,1.3,2.1,0.068,-1.6,0.6,-1.0,0.4,,2021-22,2021-22,HOU,4,25.0,14.5,4.8,11.0,0.432,0.8,2.0,0.375,4.3,7.0,0.607,4.0,7.0,11.0,2.8,1.3,3.0,2.5,4.0,0.8341153377283183
194.0,Austin Reaves,23.0,LAL,SG,61.0,19.0,1418.0,11.5,0.6,0.525,0.371,3.4,11.2,7.3,10.3,1.0,1.3,9.8,12.4,2.1,0.8,2.9,0.097,-1.3,-0.6,-1.9,0.0,,2021-22,2021-22,LAL,5,22.2,7.0,2.6,8.8,0.295,0.6,2.4,0.25,1.2,1.2,1.0,0.8,3.0,3.8,2.0,1.0,0.6,1.4,3.0,0.5463288193970811
203.0,Tre Mann,20.0,OKC,PG,60.0,26.0,1367.0,10.2,0.501,0.463,0.139,1.9,11.2,6.4,10.7,1.7,0.8,10.2,22.0,-1.0,1.0,0.1,0.002,-3.3,-1.1,-4.4,-0.8,,2021-22,2021-22,OKC,2,28.1,9.0,3.5,14.5,0.241,0.0,3.0,0.0,2.0,2.0,1.0,0.5,4.0,4.5,3.5,1.0,1.0,2.0,2.5,-0.2068751155558162
206.0,Ziaire Williams,20.0,MEM,SF,62.0,31.0,1346.0,9.7,0.559,0.571,0.13,2.0,8.2,5.0,6.3,1.2,0.8,8.4,14.9,1.1,1.1,2.2,0.08,-2.4,-0.6,-3.0,-0.3,,2021-22,2021-22,MEM,4,27.2,12.5,4.8,12.5,0.38,1.0,5.0,0.2,2.0,3.8,0.533,1.5,3.8,5.3,1.3,0.8,0.3,1.5,3.5,0.2346280176564074
207.0,Josh Christopher,20.0,HOU,SG,74.0,2.0,1334.0,12.2,0.534,0.378,0.226,4.3,11.1,7.7,17.3,2.3,0.9,17.2,21.1,-0.4,0.7,0.3,0.01,-2.2,-1.3,-3.5,-0.5,,2021-22,2021-22,HOU,5,27.2,16.8,6.0,15.6,0.385,1.2,6.6,0.182,3.6,4.6,0.783,1.2,3.0,4.2,4.2,1.4,0.4,2.8,2.2,0.060840610198089
209.0,Bones Hyland,21.0,DEN,SG,69.0,4.0,1310.0,14.4,0.558,0.627,0.219,1.2,14.4,8.0,21.2,1.5,1.4,12.1,23.8,1.1,1.3,2.4,0.088,0.3,-0.7,-0.4,0.5,,2021-22,2021-22,DEN,4,28.9,19.8,6.5,14.0,0.464,3.5,8.8,0.4,3.3,4.3,0.765,0.5,2.8,3.3,4.8,0.8,0.8,3.3,2.5,0.8607565802855596
210.0,Jalen Suggs,20.0,ORL,PG,48.0,45.0,1307.0,8.6,0.455,0.358,0.297,2.1,11.7,6.9,24.9,2.2,1.3,18.7,25.3,-3.0,1.3,-1.6,-0.06,-5.3,-0.2,-5.6,-1.2,,2021-22,2021-22,ORL,3,21.8,15.3,5.7,13.7,0.415,1.7,4.7,0.357,2.3,3.0,0.778,1.3,5.0,6.3,2.3,1.7,1.0,2.3,3.3,-0.713898044682218
230.0,Aaron Wiggins,23.0,OKC,SG,50.0,35.0,1209.0,10.3,0.556,0.409,0.252,4.3,11.0,7.6,8.5,1.2,0.8,12.6,15.3,0.5,0.8,1.2,0.048,-3.4,-0.9,-4.3,-0.7,,2021-22,2021-22,OKC,5,23.8,11.2,4.6,10.8,0.426,0.8,4.0,0.2,1.2,1.8,0.667,0.8,4.0,4.8,2.4,1.2,0.2,2.4,1.2,0.015132297578843
233.0,Jonathan Kuminga,19.0,GSW,SF,70.0,12.0,1185.0,15.2,0.6,0.324,0.413,5.1,16.1,10.8,8.4,1.3,1.8,12.0,22.7,1.3,1.8,3.0,0.123,-1.3,-0.2,-1.5,0.1,,2021-22,2021-22,GOS,4,27.6,17.3,5.5,14.8,0.373,1.3,4.5,0.278,5.0,7.8,0.645,0.8,5.5,6.3,2.0,1.5,0.8,2.8,3.5,0.973709553023035
238.0,Cam Thomas,20.0,BRK,SG,67.0,2.0,1176.0,11.7,0.519,0.346,0.209,1.5,13.1,7.5,9.7,1.4,0.6,9.1,22.1,0.0,0.8,0.8,0.033,-2.0,-1.4,-3.4,-0.4,,2021-22,2021-22,BRK,4,28.8,27.0,8.3,19.5,0.423,2.3,6.3,0.36,8.3,9.8,0.846,0.5,1.3,1.8,2.0,1.3,0.5,3.8,1.8,0.1357618997332929
